"unique_ID","species","Long","Lat","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
1198,"Corymbia pachycarpa (subsp. glabrescens)",123.725277777778,-22.6944444444444,"257","152","48","5746","401","90","311","314","232","321","177","217","55","3","83","126","9","119","20"
1199,"Eucalyptus odontocarpa",124.082222222222,-22.5061111111111,"258","152","49","5680","401","92","309","315","234","321","179","218","55","2","85","128","8","122","18"
1202,"Eucalyptus normantonensis",127.625,-22.8280555555556,"245","149","48","5770","387","79","308","309","184","309","165","253","45","5","64","125","19","125","26"
1203,"Eucalyptus pachyphylla",128.403055555556,-23.0072222222222,"244","150","48","5798","386","77","309","309","183","309","163","256","45","6","62","123","20","123","26"
1206,"Eucalyptus camaldulensis subsp. arida",131.560277777778,-23.2041666666667,"221","154","48","5833","366","49","317","280","160","288","141","311","48","10","50","132","33","128","39"
1207,"Eucalyptus normantonensis",132.567222222222,-23.6358333333333,"209","157","48","6010","362","36","326","270","147","279","127","303","39","12","37","112","42","112","48"
1208,"Corymbia eremaea subsp. oligiocarpa",133.857222222222,-23.725,"209","162","48","6048","369","35","334","280","147","280","127","282","37","9","43","111","35","111","42"
1209,"Eucalyptus gillenii",133.857222222222,-23.725,"209","162","48","6048","369","35","334","280","147","280","127","282","37","9","43","111","35","111","42"
1210,"Corymbia eremaea subsp. eremaea",133.246111111111,-25.9255555555556,"205","151","47","6184","359","40","319","269","128","279","121","252","41","8","45","105","35","91","35"
1219,"Eucalyptus melliodora x E. sideroxylon",145.943055555556,-33.9177777777778,"168","133","45","5726","323","30","293","131","224","240","93","431","44","27","14","121","96","98","109"
1220,"Eucalyptus microcarpa",147.301111111111,-33.9036111111111,"166","130","44","5718","321","32","289","170","93","240","93","504","53","31","13","136","116","124","116"
1222,"Eucalyptus canobolensis",148.979722222222,-33.3436111111111,"107","116","45","5085","250","-6","256","50","147","172","42","1072","111","66","16","313","221","264","305"
1223,"Eucalyptus rubida subsp. rubida",149.358333333333,-33.4352777777778,"114","120","46","4930","255","-3","258","82","118","177","51","863","90","58","15","246","183","231","226"
1224,"Eucalyptus aggregata",150.030277777778,-33.4627777777778,"115","111","46","4647","244","3","241","174","62","174","54","922","109","60","18","285","196","285","206"
1225,"Eucalyptus blaxlandii",150.116944444444,-33.5202777777778,"123","114","46","4645","251","6","245","181","69","181","61","870","107","50","21","278","175","278","182"
1226,"Eucalyptus pulverulenta",150.11,-33.5475,"124","115","46","4664","253","6","247","182","72","182","63","860","106","49","20","274","173","274","181"
1227,"Eucalyptus baeuerlenii",150.371666666667,-33.7275,"130","111","46","4506","250","12","238","182","79","185","70","1280","169","57","32","477","196","433","247"
1228,"Corymbia gummifera",151.231666666667,-33.6841666666667,"168","97","48","3799","260","58","202","212","124","214","117","1306","158","66","28","452","217","382","290"
1232,"Eucalyptus canaliculata",151.79,-31.8077777777778,"159","125","50","4394","277","30","247","209","108","212","100","1026","148","39","41","416","125","384","151"
1233,"Eucalyptus moorei subsp. serpentinicola",151.629722222222,-31.7066666666667,"146","126","50","4540","268","17","251","199","95","202","86","965","139","42","37","375","131","357","154"
1235,"Eucalyptus eugenioides",151.626666666667,-31.7169444444444,"158","129","50","4509","281","27","254","210","106","213","98","931","137","38","40","369","120","351","139"
1236,"Eucalyptus carnea",151.948333333333,-31.9941666666667,"174","121","50","4192","286","48","238","222","125","225","118","1042","146","37","42","428","125","381","158"
1237,"Eucalyptus grandis",152.734166666667,-31.6916666666667,"177","102","50","3619","266","65","201","208","134","220","128","1513","203","58","35","550","201","461","297"
1238,"Eucalyptus microcorys",152.734166666667,-31.6916666666667,"177","102","50","3619","266","65","201","208","134","220","128","1513","203","58","35","550","201","461","297"
1239,"Eucalyptus propinqua",152.813611111111,-31.2830555555556,"178","105","50","3640","269","63","206","221","135","221","128","1417","181","51","36","510","174","455","246"
1241,"Eucalyptus bancroftii",153.064722222222,-29.9016666666667,"187","105","49","3762","280","67","213","230","143","232","135","1439","190","46","40","552","165","497","229"
1242,"Eucalyptus tetrapleura",153.064722222222,-29.9016666666667,"187","105","49","3762","280","67","213","230","143","232","135","1439","190","46","40","552","165","497","229"
1243,"Eucalyptus tindaliae",153.064722222222,-29.9016666666667,"187","105","49","3762","280","67","213","230","143","232","135","1439","190","46","40","552","165","497","229"
1245,"Eucalyptus rummeryi",152.705,-28.9330555555556,"186","125","52","4060","296","56","240","231","139","234","130","1142","179","37","47","473","124","469","142"
1246,"Corymbia variegata",152.476666666667,-28.8938888888889,"183","127","51","4206","296","51","245","233","135","233","125","1069","168","36","48","449","122","449","136"
1248,"Eucalyptus campanulata",152.315,-28.9244444444444,"152","115","50","4177","260","30","230","202","103","202","94","1180","164","47","41","469","156","469","167"
1249,"Eucalyptus caliginosa",151.979444444444,-28.8669444444444,"138","119","49","4483","254","12","242","192","77","192","77","964","120","51","31","352","166","352","166"
1252,"Eucalyptus dalveenica",151.966666666667,-28.4977777777778,"151","126","49","4585","270","17","253","205","88","205","88","867","111","44","32","322","146","322","146"
1253,"Eucalyptus punctata",151.933611111111,-28.4963888888889,"149","125","49","4623","269","16","253","204","86","204","86","865","110","45","31","319","148","319","148"
1254,"Eucalyptus infera",151.703055555556,-28.3994444444444,"158","133","50","4840","284","18","266","216","92","216","92","749","96","36","31","271","127","271","127"
1255,"Eucalyptus chloroclada",151.925,-28.3002777777778,"168","135","50","4707","292","25","267","224","103","224","103","698","95","28","37","265","107","265","107"
1257,"Eucalyptus dunnii",152.307777777778,-28.3911111111111,"162","127","50","4337","279","29","250","213","112","213","102","984","128","40","37","372","140","372","153"
1259,"Corymbia maculata (C. henryi)",152.196944444444,-27.4461111111111,"174","129","51","4331","289","40","249","225","125","225","114","978","141","38","42","398","130","398","142"
1260,"Eucalyptus decorticans",151.150555555556,-25.3808333333333,"204","141","52","4510","324","55","269","255","153","255","140","739","104","28","42","293","97","293","106"
1261,"Eucalyptus exserta",151.133611111111,-25.3005555555556,"202","140","52","4474","321","54","267","253","151","253","139","750","107","28","43","301","98","301","107"
1262,"Corymbia petalophylla",150.958333333333,-25.435,"201","143","52","4621","323","50","273","254","149","254","136","690","98","28","42","276","92","276","95"
1263,"Eucalyptus apothalassica",150.609722222222,-25.3544444444444,"194","145","52","4764","319","41","278","249","140","249","127","686","98","28","44","281","97","281","101"
1263,"Eucalyptus apotholassica",150.609722222222,-25.3544444444444,"194","145","52","4764","319","41","278","249","140","249","127","686","98","28","44","281","97","281","101"
1264,"Eucalyptus corynodes",150.304166666667,-25.4602777777778,"195","146","51","4888","323","41","282","252","141","252","127","703","102","29","42","284","100","284","103"
1265,"Eucalyptus pachycalyx subsp. waajensis",150.285,-25.4797222222222,"198","147","51","4927","326","43","283","255","143","255","129","699","102","29","43","284","99","284","102"
1267,"Eucalyptus suffulgens",149.971111111111,-25.1925,"200","148","52","4903","328","45","283","257","146","257","132","697","101","27","43","286","97","286","101"
1269,"Eucalyptus bakeri",147.936388888889,-25.2030555555556,"186","153","50","5347","325","24","301","248","127","248","112","690","105","19","49","300","81","300","91"
1271,"Eucalyptus grisea",147.855,-25.1275,"186","154","50","5349","326","24","302","249","128","249","112","690","106","19","50","301","80","301","90"
1272,"Eucalyptus tereticornis subsp. rotunda",148.0425,-24.9102777777778,"165","150","50","5265","304","9","295","227","107","227","92","772","111","23","46","326","96","326","108"
1275,"Eucalyptus melanophloia subsp. melanophloia",148.038333333333,-24.9122222222222,"172","150","50","5272","311","14","297","233","114","233","99","748","109","22","47","321","91","321","102"
1276,"Eucalyptus sicilifolia",148.075277777778,-24.0830555555556,"202","146","51","4913","334","50","284","259","149","259","134","739","131","22","57","350","80","350","87"
1277,"Corymbia leichhardtii",147.88,-24.1511111111111,"213","148","51","4949","345","58","287","270","159","270","144","718","129","21","59","345","76","345","84"
1278,"Corymbia scabrida",147.3925,-24.3652777777778,"212","153","51","5128","348","51","297","270","156","270","140","657","112","18","58","311","71","311","78"
1279,"Eucalyptus tholiformis",147.371388888889,-24.3969444444444,"211","153","51","5154","347","49","298","270","154","270","138","659","112","18","57","310","73","310","80"
1281,"Eucalyptus thozetiana",146.256111111111,-23.6197222222222,"214","150","51","5050","348","56","292","272","160","272","144","575","102","15","56","262","65","262","71"
1282,"Eucalyptus similis",145.884444444444,-23.5713888888889,"222","149","51","5053","355","65","290","279","167","279","151","534","96","13","55","240","60","240","67"
1284,"Eucalyptus ammophila",145.718333333333,-23.56,"223","148","51","5076","356","66","290","280","168","280","152","521","93","12","56","235","57","235","65"
1285,"Eucalyptus melanophloia subsp. melanophloia",145.718333333333,-23.56,"223","148","51","5076","356","66","290","280","168","280","152","521","93","12","56","235","57","235","65"
1286,"Corymbia setosa subsp. pedicellaris x C. brachycarpa",145.718333333333,-23.56,"223","148","51","5076","356","66","290","280","168","280","152","521","93","12","56","235","57","235","65"
1289,"Eucalyptus exilipes",145.222222222222,-20.7108333333333,"227","137","53","4247","346","88","258","273","181","273","166","632","140","8","84","358","37","358","45"
1290,"Corymbia stockeri subsp. stockeri (C. lamprophylla)",145.230555555556,-20.7041666666667,"228","137","53","4235","347","89","258","275","183","275","168","637","142","8","84","362","36","362","44"
1291,"Eucalyptus persistens",145.254166666667,-20.6611111111111,"230","136","53","4191","347","92","255","269","185","276","170","653","147","8","85","372","36","372","44"
1292,"Eucalyptus shirleyi",145.254166666667,-20.6611111111111,"230","136","53","4191","347","92","255","269","185","276","170","653","147","8","85","372","36","372","44"
1293,"Eucalyptus brownii",145.362222222222,-20.5588888888889,"230","135","53","4151","347","93","254","270","186","276","171","688","155","9","85","393","39","389","46"
1294,"Eucalyptus drepanophylla (E. xanthoclada)",145.437222222222,-20.5025,"232","134","53","4076","347","96","251","270","188","276","174","705","160","9","86","405","39","399","46"
1296,"Eucalyptus platyphylla",146.694444444444,-19.8338888888889,"235","114","53","3441","328","115","213","269","197","273","186","737","165","6","91","445","29","425","40"
1296,"Eucalyptus platyphylla",146.694444444444,-36.41,"121","117","44","5189","271","6","265","63","187","187","55","1059","134","39","33","370","158","166","368"
1297,"Eucalyptus raveretiana",146.790277777778,-19.8219444444444,"237","112","53","3376","327","117","210","270","199","273","188","791","180","6","94","486","30","461","42"
1298,"Eucalyptus paedoglauca",146.808333333333,-19.3608333333333,"234","101","53","3149","313","123","190","265","197","268","188","1011","241","9","99","655","34","604","45"
1299,"Eucalyptus acmenoides (E. uvida)",146.295555555556,-18.9852777777778,"241","101","53","3097","321","132","189","272","205","275","196","1362","305","17","93","852","55","745","66"
1300,"Eucalyptus reducta",146.270833333333,-19.0077777777778,"220","105","53","3219","307","110","197","252","184","256","174","1083","232","16","88","654","52","574","63"
1301,"Eucalyptus macta",146.113888888889,-19.0175,"200","111","53","3348","293","87","206","233","162","237","152","929","188","17","81","531","56","472","67"
1302,"Corymbia leptoloma",146.099166666667,-19.0111111111111,"200","111","53","3348","293","87","206","233","162","237","152","929","188","17","81","531","56","472","67"
1303,"Corymbia abergiana",146.091111111111,-19.0072222222222,"200","111","53","3348","293","87","206","233","162","237","152","929","188","17","81","531","56","472","67"
1304,"Eucalyptus pellita ",146.138611111111,-18.4277777777778,"241","97","54","2880","317","139","178","270","207","273","199","2189","477","34","90","1337","103","1111","118"
