unique_ID,Long,Lat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,species,year,Genus,Subgenus,Section,Series,Subseries,Species,Subspecies,binomen,subsp,variety,habit,height_min_mm,leaf_width_min_mm,leaf_length_min_mm,fruit_width_min_mm,fruit_length_min_mm,height_max_mm,leaf_width_max_mm,leaf_length_max_mm,fruit_width_max_mm,fruit_length_max_mm,mid_mm_height,mid_mm_leaf_width,mid_mm_leaf_length,mid_mm_fruit_width,mid_mm_fruit_length,desc,source
2952,149.32527777777779,-33.01611111111111,137,134,47,5205,286,5,281,204,105,204,70,770,81,52,14,214,166,214,189,Eucalyptus goniocalyx subsp. goniocalyx,2000,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,'Clivosae' ms,goniocalyx,goniocalyx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2954,147.10972222222222,-31.486666666666668,186,136,45,5776,337,40,297,253,123,259,110,469,57,23,25,158,85,154,89,Eucalyptus populnea subsp. bimbil,2000,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,populnea,bimbil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2957,143.39055555555555,-31.57472222222222,192,142,46,5857,348,43,305,261,129,265,115,273,30,14,19,82,55,76,61,Eucalyptus coolabah,2000,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,NA,coolabah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,132.54861111111111,-27.03888888888889,197,156,48,5997,356,34,322,262,116,269,116,240,40,10,37,91,37,88,37,Eucalyptus intertexta,1994,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,intertexta,NA,Eucalyptus intertexta,NA,NA,tree,NA,10,70,4,4,30000,20,140,7,9,30000,15,105,5.5,6.5,"Tree to 30 m. Bark rough on lower trunk, then smooth and white, grey or brown above, often in patches. Adult leaves narrowly to broadly lanceolate, acute to acuminate; lamina 7-14 cm long, 1-2 cm wide, green, grey-green or dull green; lateral veins clearly visible, at 25Â°â€“35Â°; intramarginal vein up to 1 mm from margin; petiole terete, 5-15 mm long. Peduncle angular, 5-16 mm long; pedicels angular, 3-9 mm long. Operculum conical, 2-4 mm long, 3-4 mm wide; hypanthium obconical to obovoid, approx 4 mm long, 3-4 mm wide. Fruits hemispherical to ovoid, 4-9 mm long, 4-7 mm wide; disc descending; valves 4 or 5, level or included. Gum-barked. Coolibah. Fig. 101Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
427,132.51555555555555,-27.009444444444444,195,156,48,6008,354,31,323,260,114,267,114,246,41,10,39,94,37,91,37,Eucalyptus sparsa,1994,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,sparsa,NA,Eucalyptus sparsa,NA,NA,mallee,NA,15,50,4,4,6000,35,120,6,5,6000,25,85,5,4.5,"Mallee, sometimes a tree, to 6 m. Bark rough, fibrous, grey or grey-brown on lower trunk, then smooth, grey above. Juvenile leaves not seen. Adult leaves lanceolate to broadly lanceolate or ovate, acute; lamina 5-12 cm long, 1.5-3.5 cm wide, shining, green; lateral veins prominent, at 25Â°â€“40Â°; intramarginal vein up to 4 mm from margin; petiole terete, 15-25 mm long. Conflorescence terminal, paniculate, sometimes axillary, simple; umbels 7-flowered; peduncle terete, 6-11 mm long; pedicels 2-3 mm long. Buds ovoid to clavate; operculum hemispherical to conical, 2-3 mm long, 3-4 mm wide; hypanthium obovoid, 3-4 mm long and wide. Fruits hemispherical to subglobular, 4-5 mm long, 4-6 mm wide; disc broad, descending; valves 4-6, level or included. Fig. 103Kâ€“L","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
482,135.54694444444445,-32.98583333333333,166,140,52,4406,314,48,266,109,220,222,109,321,42,11,43,125,38,42,125,Eucalyptus porosa,1994,Eucalyptus,Symphyomyrtus,Adnataria,Melliodorae,NA,porosa,NA,Eucalyptus porosa,NA,NA,mallee,NA,10,60,5,5,5000,20,120,6,8,5000,15,90,5.5,6.5,"Mallee to 5 m or tree to 12 m. Bark rough, fibrous, grey-brown on trunk or lower stems of mallees, sometimes extending to larger branches of trees, then smooth and grey-white above. Juvenile leaves elliptic to ovate, dark green, slightly discolorous. Adult leaves lanceolate, uncinate; lamina 6-12 cm long, 1-2 cm wide, shining, green; lateral veins clearly visible, at 15Â°â€“40Â°; intramarginal vein up to 3 mm from margin; petiole terete, 10-15 mm long. Conflorescence axillary, simple; umbels 7-flowered; peduncle quadrangular, 2-10 mm long; pedicels 2-4 mm long. Buds clavate to obovoid; operculum hemispherical to conical, 2-4 mm long, 3-4 mm wide; hypanthium obovoid, 2-4 mm long, approx 4 mm wide. Fruits ovoid to pyriform, 5-8 mm long, 5-6 mm wide; disc moderately broad, descending; valves 4 or 5, included. Mallee. Box. Fig. 103 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
541,119.81833333333333,-23.440277777777776,243,144,46,6012,388,79,309,307,252,313,161,263,61,3,75,137,18,134,42,Eucalyptus xerothermica,1994,Eucalyptus,Symphyomyrtus,Adnataria,Striolatae,NA,xerothermica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,120.11638888888888,-33.70861111111111,167,120,55,3513,289,71,218,132,211,211,123,468,57,18,34,165,70,70,159,Eucalyptus lucasii,1994,Eucalyptus,Symphyomyrtus,Adnataria,Lucasianae,NA,lucasii,NA,Eucalyptus lucasii,NA,NA,tree,NA,NA,NA,4,5,12000,NA,NA,5,8,12000,NA,NA,4.5,6.5,"Tree to 12 m, or mallee to 8 m. Bark usually smooth throughout, copper-brown to white or grey, but occasionally with rough bark to approx 0.3 m. Adult leaves: lamina 6-11.5 cm long, 1.3-2 cm wide, grey-green or subglaucous; lateral veins faint, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole terete, 20-30 mm long. Peduncle terete, 5-8 mm long; pedicels 2-4 mm long. Operculum hemispherical, 1-2 mm long, 2-3 mm wide; hypanthium obovoid, 3-4 mm long, approx 3 mm wide. Fruits 5-8 mm long, 4-5 mm wide. Barlee. Box. Fig. 101 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
565,138.4375,-31.640833333333333,171,144,47,5763,331,30,301,105,214,244,97,332,41,17,30,119,60,64,111,Eucalyptus goniocalyx subsp. exposa,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,'Clivosae' ms,goniocalyx,exposa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,146.67916666666665,-36.32027777777778,132,118,44,5208,280,14,266,75,198,199,66,958,117,37,32,328,143,149,326,Eucalyptus bridgesiana,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Bridgesianae,NA,bridgesiana,NA,Eucalyptus bridgesiana,NA,NA,tree,NA,15,120,4,5,22000,25,200,7,7,22000,20,160,5.5,6,"Tree to 22 m. Bark rough, fibrous, flaky, tessellated throughout, grey to grey-brown. Juvenile leaves opposite to subopposite, sessile to shortly petiolate, orbicular to broadly ovate, amplexicaul, crenulate, glaucous, concolorous. Adult leaves alternate, lanceolate or narrowly lanceolate, acuminate; lamina 12-20 cm long, 1.5-2.5 cm wide, dark green, concolorous; lateral veins distinct, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole flattened or terete, 15-30 mm long. Umbels 7-flowered; peduncle terete or angular, 7-15 mm long; pedicels 2-5 mm long. Buds ovoid, often apiculate; operculum conical, 3-4 mm long, 3-5 mm wide; hypanthium hemispherical, 2-3 mm long, 3-5 mm wide. Fruits hemispherical, 5-7 mm long, 4-7 mm wide; disc moderately broad, ascending; valves 3 or 4, exserted. Apple. Box. Fig. 94Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
572,146.82444444444445,-36.693888888888885,105,115,44,4988,253,-4,257,49,168,169,41,1289,160,50,32,449,189,206,444,Eucalyptus dives,1995,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,NA,dives,NA,Eucalyptus dives,NA,NA,tree,NA,16,70,4,5,25000,33,150,7,7,25000,24.5,110,5.5,6,"Tree to 25 m. Bark fibrous, grey-brown on trunk and larger branches, then smooth and grey above. Juvenile leaves ovate, rarely connate, usually glaucous. Adult leaves broadly lanceolate, acuminate, thick; lamina 7-15 cm long, 1.6-3.3 cm wide, shining, green; lateral veins usually conspicuous, at 15Â°â€“30Â°; intramarginal vein up to 2 mm from margin; petiole terete, 10-16 mm long. Umbels with 11-15 or more flowers; peduncle terete or angular, 5-13 mm long; pedicels 2-5 mm long. Operculum hemispherical, apiculate or conical, 2-3 mm long and wide; hypanthium obconical or subpyriform, 3-4 mm long, 2-3 mm wide. Fruits hemispherical, obconical or subpyriform, 5-7 mm long, 4-7 mm wide; disc broad, level, convex or ascending; valves 3 or 4, level. Broad-leaved. Peppermint. Fig. 62Sâ€“T","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
574,146.8152777777778,-36.722500000000004,83,107,43,4946,228,-20,248,27,146,146,20,1417,173,54,31,486,202,230,478,Eucalyptus mitchelliana,1994,Eucalyptus,Eucalyptus,Eucalyptus,Longitudinales,NA,mitchelliana,NA,Eucalyptus mitchelliana,NA,NA,tree,NA,7,75,NA,5,15000,13,130,NA,7,15000,10,102.5,NA,6,"Tree to 15 m. Bark white to grey. Juvenile leaves alternate, petiolate, lanceolate, dark green, discolorous. Adult leaves lanceolate to narrowly lanceolate, moderately thick; lamina 7.5-13 cm long, 0.7-1.3 cm wide; intramarginal vein approx 1 mm from margin; petiole Â±terete, 10-15 mm long. Umbels 7-11-flowered; peduncle terete, 1-5 mm long. Operculum conical, acute, 3-4 mm long and wide; hypanthium obconical, 4-5 mm long, 3-4 mm wide. Fruits subglobular, 5-7 mm long and wide; disc broad; valves level or just included. Mt Buffalo. Sallee. Fig. 62Câ€“D","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
575,146.85277777777776,-36.700833333333335,129,123,46,4984,280,14,266,74,193,193,66,1176,149,50,32,410,178,187,407,Eucalyptus radiata subsp. radiata,1994,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,NA,radiata,radiata,Eucalyptus radiata,radiata,NA,tree,NA,7,70,4,3,30000,15,150,7,7,30000,11,110,5.5,5,"Tree to 30 m, often 10-15 m. Juvenile leaves green. Adult leaves narrowly lanceolate to almost linear, acuminate, thin; lamina 7-15 cm long, 0.7-1.5 cm wide, green; petiole terete, 5-15 mm long. Peduncle 2-8 mm long; pedicels 1-5 mm long. Operculum 1-2 mm long, 2-3 mm wide; hypanthium 2-3 mm long and wide. Fruits hemispherical or subglobular, 3-7 mm long, 4-7 mm wide; disc level; valves Â±level. Narrow-leaved. Peppermint. Fig. 62 Oâ€“P","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
576,146.85666666666665,-36.69777777777777,129,123,46,4984,280,14,266,74,193,193,66,1176,149,50,32,410,178,187,407,Eucalyptus camphora subsp. humeana,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,NA,camphora,humeana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,147.11694444444444,-43.09805555555556,96,82,49,2889,188,23,165,63,133,133,58,1181,131,68,18,361,222,222,340,Eucalyptus chapmaniana,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,chapmaniana,NA,Eucalyptus chapmaniana,NA,NA,tree,NA,25,180,8,8,30000,40,300,10,12,30000,32.5,240,9,10,"Tree to 30 m. Bark rough, fibrous, brown-grey, longitudinally fissured on at least half the trunk, then smooth and white-grey above. Juvenile leaves opposite, sessile, orbicular, glaucous, slightly discolorous. Adult leaves alternate, lanceolate, sometimes falcate, acute; lamina 18-30 cm long, 2.5-4 cm wide, dull, grey-green, concolorous; lateral veins distinct, at 25Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete, 18-35 mm long. Umbels 3-flowered; peduncle angular or flattened, 6-8 mm long; pedicels 2-4 mm long. Buds clavate or fusiform, glaucous; operculum conical, 3-5 mm long and wide; hypanthium obconical, 3-4 mm long, 3-5 mm wide. Fruits ovoid, glaucous, 8-12 mm long, 8-10 mm wide; disc broad, ascending; valves 3 or 4, exserted. Bogong. Gum. Fig. 97Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
578,147.2838888888889,-36.86527777777778,65,102,43,4753,202,-35,237,10,125,125,4,1507,168,64,26,484,236,236,464,Eucalyptus pauciflora subsp. hedraia,1998,Eucalyptus,Eucalyptus,Eucalyptus,Pauciflorae,NA,pauciflora,hedraia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,147.38722222222222,-36.95638888888889,83,111,45,4664,222,-22,244,52,142,142,23,1266,139,57,23,398,211,211,379,Eucalyptus dalrympleana subsp. dalrympleana,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,dalrympleana,dalrympleana,Eucalyptus dalrympleana,dalrympleana,NA,tree,NA,NA,NA,5,5,40000,NA,NA,9,8,40000,NA,NA,7,6.5,"Adult leaves: lamina 10-20 cm long, 1.5-2.5 cm wide. Umbels 3-flowered; peduncle 3-8 mm long. Operculum 2-4 mm long, 3-5 mm wide; hypanthium 3-4 mm long, 3-5 mm wide. Fruits 5-8 mm long, 5-9 mm wide. Mountain. Gum. Fig. 97Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
582,147.56916666666666,-37.01305555555555,101,120,48,4507,241,-8,249,72,158,158,43,922,95,49,18,277,176,186,253,Eucalyptus stellulata,1994,Eucalyptus,Eucalyptus,Eucalyptus,Longitudinales,NA,stellulata,NA,Eucalyptus stellulata,NA,NA,tree,NA,13,50,NA,3,15000,23,90,NA,5,15000,18,70,NA,4,"Tree to 15 m. Bark dark grey, grey-black or olive green. Juvenile leaves opposite, sessile but becoming shortly petiolate, orbicular to ovate, green, discolorous. Adult leaves elliptic to broadly lanceolate, thick; lamina 5-9 cm long, 1.3-2.3 cm wide, shining; lateral veins conspicuous with 3 main veins; intramarginal vein 1-3 mm from margin; petiole terete or flattened, 4-9 mm long. Umbels 7-23-flowered; peduncle terete, 1-5 mm long. Operculum conical, acute, 3-4 mm long, 2-3 mm wide; hypanthium obconical, 2-3 mm long and wide. Fruits globular, 3-5 mm long and wide; disc level; valves included. Black. Sallee. Fig. 62Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
583,147.815,-37.191111111111105,116,122,50,4257,249,5,244,134,151,169,60,737,85,46,17,227,151,162,176,Eucalyptus nortonii,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,'Clivosae' ms,nortonii,NA,Eucalyptus nortonii,NA,NA,tree,NA,18,150,6,7,18000,30,250,9,10,18000,24,200,7.5,8.5,"Tree to 18 m. Bark rough, fibrous throughout, grey or grey-brown. Juvenile leaves opposite, sessile, orbicular, cordate, sometimes emarginate, sometimes crenulate, dull, grey or glaucous, concolorous. Adult leaves alternate, lanceolate to narrowly lanceolate, acute or acuminate; lamina 15-25 cm long, 1.8-3 cm wide, grey-green to glaucous, concolorous; lateral veins distinct, at 20Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole terete, 20-30 mm long. Umbels 7-flowered; peduncle thick, angular or flattened, 4-10 mm long; pedicels absent. Buds cylindrical, glaucous; operculum conical, 3-5 mm long, 5-6 mm wide; hypanthium cylindrical, 5-7 mm long, 5-6 mm wide. Fruits cylindrical, glaucous, 7-10 mm long, 6-9 mm wide; disc narrow, level or just descending; valves 3 or 4, level or just exserted. Mealy. Bundy. Fig. 94Uâ€“V","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
584,148.02666666666667,-37.093611111111116,67,103,44,4421,194,-35,229,60,122,122,9,1363,145,70,19,420,255,258,363,Eucalyptus perriniana,2000,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,perriniana,NA,Eucalyptus perriniana,NA,NA,mallee,NA,12,80,NA,5,6000,25,130,NA,7,6000,18.5,105,NA,6,"Mallee to 6 m or straggly tree to 9 m. Bark smooth throughout, bronze, white-green or grey, or often a short stocking of persistent bark at trunk base. Juvenile leaves opposite, sessile, connate, orbicular, glaucous, slightly discolorous, often persisting on mature plants. Adult leaves alternate or subopposite, lanceolate, acuminate; lamina 8-13 cm long, 1.2-2.5 cm wide, dull, grey-green or blue-green, concolorous; lateral veins faint, at 25Â°â€“45Â°; intramarginal vein up to 2 mm from margin; petiole terete or flattened, 10-15 mm long. Umbels 3-flowered; peduncle terete, glaucous, 2-5 mm long; pedicels absent or to 2 mm long. Buds ovoid, glaucous; operculum hemispherical to conical, 2-3 mm long, 3-4 mm wide; hypanthium obconical, 3-4 mm long and wide. Fruits hemispherical, glaucous, sessile, 5-7 mm long and wide; disc narrow, level or descending; valves 3-5, Â±level. Spinning. Gum. Fig. 97Uâ€“V","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
586,148.07361111111112,-37.08694444444445,75,107,45,4373,204,-29,233,70,130,130,18,1245,131,66,18,382,239,243,327,Eucalyptus elaeophloia,1995,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,elaeophloia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,148.40222222222224,-36.36333333333334,61,97,41,4755,189,-45,234,27,120,120,-1,1832,234,68,32,647,274,274,599,Eucalyptus glaucescens,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,glaucescens,NA,Eucalyptus glaucescens,NA,NA,tree,NA,12,60,6,6,45000,20,130,10,12,45000,16,95,8,9,"Tree to 45 m, or mallee to 12 m. Bark rough, fibrous, dark grey on lower trunk of larger trees, then smooth and green-grey above, or more or less smooth throughout on smaller trees and mallees. Juvenile leaves opposite, sessile, orbicular, amplexicaul, emarginate, slightly glaucous, concolorous. Adult leaves alternate, lanceolate, acute; lamina 6-13 cm long, 1.2-2 cm wide, dull, green or grey-green, concolorous; lateral veins just visible, at 35Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete, 15-25 mm long. Umbels 3-flowered; peduncle terete, 2-6 mm long; pedicels absent or obscured. Buds cylindrical, glaucous or shiny; operculum conical or slightly rostrate, 2-3 mm long, 3-4 mm wide; hypanthium cylindrical, 3-4 mm long and wide. Fruits cylindrical to slightly ovoid, often glaucous, 6-12 mm long, 6-10 mm wide; disc narrow, level or convex to descending; valves 3 or 4, just included. Tingiringi. Gum. Fig. 97 Iâ€“J","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
589,148.40472222222223,-36.373333333333335,61,97,41,4755,189,-45,234,27,120,120,-1,1832,234,68,32,647,274,274,599,Eucalyptus pauciflora subsp. niphophila,2000,Eucalyptus,Eucalyptus,Eucalyptus,Pauciflorae,NA,pauciflora,niphophila,Eucalyptus pauciflora,niphophila,NA,tree,NA,12,50,6,5,6000,20,80,9,10,6000,16,65,7.5,7.5,"Straggly small tree or shrub to 6 m, but sometimes only to 1 m. Juvenile leaves ovate, dull, blue green. Adult leaves broadly lanceolate to narrowly ovate, uncinate, thick; lamina 5-8 cm long, 1.2-2 cm wide, green to blue-green; intramarginal vein up to 1 mm from margin; petiole channelled, 10-20 mm long. Umbels usually 7-11-flowered; peduncle terete or angular, 6-10 mm long; pedicels absent or to 3 mm long. Buds clavate, glaucous; operculum hemispherical, 2-3 mm long, 4-6 mm wide; hypanthium obconical, sometimes angular, 6-8 mm long, 4-6 mm wide. Fruits hemispherical or subglobular, glaucous, 5-10 mm long, 6-9 mm wide; disc level; valves 3, included. Snow. Gum. Figs 14, 59Gâ€“H","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
590,148.83583333333334,-36.055277777777775,91,124,47,4884,232,-31,263,59,153,153,27,863,91,58,12,253,191,191,220,Eucalyptus lacrimans,1994,Eucalyptus,Eucalyptus,Eucalyptus,Pauciflorae,NA,lacrimans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,149.5113888888889,-36.30777777777777,101,120,48,4398,230,-15,245,142,52,156,43,817,86,47,17,232,161,214,173,Eucalyptus parvula,1994,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,parvula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
